,query
97,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035589337348936 AND ?lng < 15.039612650871275 AND ?lat > 37.51057264772223 AND ?lat < 37.51261515239342) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
98,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.036651492118834 AND ?lng < 15.040674805641173 AND ?lat > 37.51036413889291 AND ?lat < 37.51240664926994) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
99,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035669803619383 AND ?lng < 15.039693117141722 AND ?lat > 37.51063222156648 AND ?lat < 37.51267472460742) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
100,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035127997398376 AND ?lng < 15.039151310920715 AND ?lat > 37.510351373027284 AND ?lat < 37.51239388375366) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
101,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035187005996706 AND ?lng < 15.039210319519045 AND ?lat > 37.50963222573839 AND ?lat < 37.51167475614404) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
102,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03599166870117 AND ?lng < 15.040014982223509 AND ?lat > 37.50879392104059 AND ?lat < 37.51083647438582) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
103,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.036624670028687 AND ?lng < 15.040647983551025 AND ?lat > 37.508019438283064 AND ?lat < 37.51006201282102) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
104,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03628671169281 AND ?lng < 15.040310025215149 AND ?lat > 37.50761517211339 AND ?lat < 37.50965775771344) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
105,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03598093986511 AND ?lng < 15.04000425338745 AND ?lat > 37.50678961124012 AND ?lat < 37.50883221943) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !(?ln"
106,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03523528575897 AND ?lng < 15.039258599281311 AND ?lat > 37.506738545319266 AND ?lat < 37.508781154906444) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !%2"
107,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.034387707710266 AND ?lng < 15.038411021232605 AND ?lat > 37.50673003432908 AND ?lat < 37.508772644149126) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !%2"
108,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033169984817505 AND ?lng < 15.037193298339844 AND ?lat > 37.506776844763195 AND ?lat < 37.508819453302394) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !%"
109,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033921003341673 AND ?lng < 15.037944316864014 AND ?lat > 37.5073385676832 AND ?lat < 37.50938116085203) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
110,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.034714937210083 AND ?lng < 15.038738250732422 AND ?lat > 37.50811731292128 AND ?lat < 37.510159884781025) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
111,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033652782440186 AND ?lng < 15.037676095962524 AND ?lat > 37.50824071989089 AND ?lat < 37.5102832883738) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
112,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032832026481628 AND ?lng < 15.036855340003967 AND ?lat > 37.50915562726798 AND ?lat < 37.51119817071542) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
113,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032955408096312 AND ?lng < 15.03697872161865 AND ?lat > 37.50960669375463 AND ?lat < 37.51164922485894) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
114,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032247304916382 AND ?lng < 15.03627061843872 AND ?lat > 37.508598173410164 AND ?lat < 37.510640732111774) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
