,query
86,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.484661102294921 AND ?lng < 11.50119423866272 AND ?lat > 42.430488909327835 AND ?lat < 42.434289873498166) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !("
87,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.484124660491943 AND ?lng < 11.500657796859741 AND ?lat > 42.43083734063998 AND ?lat < 42.434638283680286) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !("
88,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.485530138015747 AND ?lng < 11.493796706199646 AND ?lat > 42.43178363863447 AND ?lat < 42.43368411027473) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(%"
89,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483749151229856 AND ?lng < 11.492015719413757 AND ?lat > 42.431906379168616 AND ?lat < 42.4338068470871) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(%"
90,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483679413795471 AND ?lng < 11.49194598197937 AND ?lat > 42.43243297292598 AND ?lat < 42.434333424876854) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
91,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.48369550704956 AND ?lng < 11.49196207523346 AND ?lat > 42.43286849825465 AND ?lat < 42.43476893699923) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(%3"
92,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483706235885618 AND ?lng < 11.491972804069519 AND ?lat > 42.43322087562382 AND ?lat < 42.43512130368328) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
93,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483856439590454 AND ?lng < 11.492123007774353 AND ?lat > 42.433727662074375 AND ?lat < 42.43562807476644) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !%2"
94,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.484065651893615 AND ?lng < 11.492332220077514 AND ?lat > 42.43417901530675 AND ?lat < 42.43607941431223) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
95,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.48440361022949 AND ?lng < 11.49267017841339 AND ?lat > 42.43460265090969 AND ?lat < 42.43650303706893) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(%3"
96,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483851075172424 AND ?lng < 11.492117643356323 AND ?lat > 42.43455514051734 AND ?lat < 42.4364555281173) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(%"
97,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483840346336364 AND ?lng < 11.492106914520263 AND ?lat > 42.43426215896869 AND ?lat < 42.43616255545295) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
98,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483829617500303 AND ?lng < 11.492096185684204 AND ?lat > 42.43390582821232 AND ?lat < 42.43580623550179) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
99,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483872532844541 AND ?lng < 11.492139101028442 AND ?lat > 42.4335059435065 AND ?lat < 42.4354063629218) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(%3"
100,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483867168426513 AND ?lng < 11.49213373661041 AND ?lat > 42.43323671276244 AND ?lat < 42.43513714034166) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(%"
101,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.483834981918335 AND ?lng < 11.492101550102233 AND ?lat > 42.43287641686897 AND ?lat < 42.43477685537343) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !("
