,query
61,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.070844650268554 AND ?lng < 9.084792137145996 AND ?lat > 39.28007169314284 AND ?lat < 39.28804381653886) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng "
62,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.075243473052978 AND ?lng < 9.08919095993042 AND ?lat > 39.27954018598745 AND ?lat < 39.28751236987585) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  !(?lng > 9.062862396240234 AND ?lng < 9.076809883117675 AND ?lat > 39.28316099863987 AND ?lat < 39.29113277041965) AND  !(?lng >"
63,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.073483943939209 AND ?lng < 9.08743143081665 AND ?lat > 39.27651716234952 AND ?lat < 39.284489690283785) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.062669277191162 AND ?lng < 9.076616764068603 AND ?lat > 39.28385856489568 AND ?lat < 39.29183025727721) AND  !(?lng > 9.063313007354736 AND ?lng < 9.077260494232177 AND ?lat > 39.28410769401772 AND ?lat < 39.29207935804262) AND  !(?lng > 9.06646728515625 AND ?lng < 9.080414772033691 AND ?lat > 39.284489690283785 AND ?lat < 39.29246131082844) AND  !(?lng "
64,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.070844650268554 AND ?lng < 9.084792137145996 AND ?lat > 39.28007169314284 AND ?lat < 39.28804381653886) AND  !(?lng > 9.075243473052978 AND ?lng < 9.08919095993042 AND ?lat > 39.27954018598745 AND ?lat < 39.28751236987585) AND  !(?lng > 9.073483943939209 AND ?lng < 9.08743143081665 AND ?lat > 39.27651716234952 AND ?lat < 39.284489690283785) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
65,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.071187973022461 AND ?lng < 9.0851354598999 AND ?lat > 39.27113519306095 AND ?lat < 39.279108333454324) AND  !(?lng > 9.073483943939209 AND ?lng < 9.08743143081665 AND ?lat > 39.27651716234952 AND ?lat < 39.284489690283785) AND  !(?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
66,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.0726900100708 AND ?lng < 9.086637496948242 AND ?lat > 39.26919160255711 AND ?lat < 39.277164964110554) AND  !(?lng > 9.073483943939209 AND ?lng < 9.08743143081665 AND ?lat > 39.27651716234952 AND ?lat < 39.284489690283785) AND  !(?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  !(?lng > 9.071187973022461 AND ?lng < 9.0851354598999 AND ?lat > 39.27113519306095 AND ?lat < 39.279108333454324) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
67,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.073655605316162 AND ?lng < 9.087603092193601 AND ?lat > 39.2672313455697 AND ?lat < 39.27520493017038) AND  !(?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  !(?lng > 9.071187973022461 AND ?lng < 9.0851354598999 AND ?lat > 39.27113519306095 AND ?lat < 39.279108333454324) AND  !(?lng > 9.0726900100708 AND ?lng < 9.086637496948242 AND ?lat > 39.26919160255711 AND ?lat < 39.277164964110554) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
68,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.07496452331543 AND ?lng < 9.088912010192871 AND ?lat > 39.26557006791209 AND ?lat < 39.27354384153344) AND  !(?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  !(?lng > 9.071187973022461 AND ?lng < 9.0851354598999 AND ?lat > 39.27113519306095 AND ?lat < 39.279108333454324) AND  !(?lng > 9.0726900100708 AND ?lng < 9.086637496948242 AND ?lat > 39.26919160255711 AND ?lat < 39.277164964110554) AND  !(?lng > 9.073655605316162 AND ?lng < 9.087603092193601 AND ?lat > 39.2672313455697 AND ?lat < 39.27520493017038) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
69,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.06672477722168 AND ?lng < 9.094619750976562 AND ?lat > 39.262197553162665 AND ?lat < 39.27814496051781) AND  !(?lng > 9.073483943939209 AND ?lng < 9.08743143081665 AND ?lat > 39.27651716234952 AND ?lat < 39.284489690283785) AND  !(?lng > 9.073097705841064 AND ?lng < 9.087045192718505 AND ?lat > 39.2732614525488 AND ?lat < 39.281234350985805) AND  !(?lng > 9.071187973022461 AND ?lng < 9.0851354598999 AND ?lat > 39.27113519306095 AND ?lat < 39.279108333454324) AND  !(?lng > 9.0726900100708 AND ?lng < 9.086637496948242 AND ?lat > 39.26919160255711 AND ?lat < 39.277164964110554) AND  !(?lng > 9.073655605316162 AND ?lng < 9.087603092193601 AND ?lat > 39.2672313455697 AND ?lat < 39.27520493017038) AND  !(?lng > 9.07496452331543 AND ?lng < 9.088912010192871 AND ?lat > 39.26557006791209 AND ?lat < 39.27354384153344) AND  LANG(?label)=%"
70,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.05024528503418 AND ?lng < 9.106035232543945 AND ?lat > 39.25545203686139 AND ?lat < 39.287346291966585) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng "
71,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.017200469970703 AND ?lng < 9.128780364990234 AND ?lat > 39.241959057157814 AND ?lat < 39.30574532850959) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng%2"
72,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.050159454345703 AND ?lng < 9.105949401855468 AND ?lat > 39.25551849831586 AND ?lat < 39.287412723177546) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng%2"
73,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.033422470092773 AND ?lng < 9.089212417602539 AND ?lat > 39.2567812539812 AND ?lat < 39.28867490421312) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng %"
74,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.028100967407226 AND ?lng < 9.083890914916992 AND ?lat > 39.24980258296657 AND ?lat < 39.281699408719746) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.063795804977417 AND ?lng < 9.070769548416137 AND ?lat > 39.281001820960995 AND ?lat < 39.28498794315204) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.062068462371826 AND ?lng < 9.076015949249267 AND ?lat > 39.28130078799397 AND ?lat < 39.289272771500606) AND  !(?lng%"
75,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.017372131347656 AND ?lng < 9.073162078857421 AND ?lat > 39.25398986892349 AND ?lat < 39.28588478938274) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng "
76,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.015140533447265 AND ?lng < 9.070930480957031 AND ?lat > 39.25724647401957 AND ?lat < 39.28913991254447) AND  !(?lng > 9.064310789108276 AND ?lng < 9.071284532546995 AND ?lat > 39.2797810256669 AND ?lat < 39.283767217328936) AND  !(?lng > 9.065592885017395 AND ?lng < 9.069079756736755 AND ?lat > 39.28116376159559 AND ?lat < 39.28315684643896) AND  !(?lng > 9.065362215042114 AND ?lng < 9.068849086761474 AND ?lat > 39.28135476801672 AND ?lat < 39.28334784742531) AND  !(?lng > 9.065093994140625 AND ?lng < 9.068580865859985 AND ?lat > 39.282284878798094 AND ?lat < 39.28427793174147) AND  !(?lng > 9.065587520599365 AND ?lng < 9.069074392318725 AND ?lat > 39.28197345915285 AND ?lat < 39.283966520957385) AND  !(?lng > 9.065544605255127 AND ?lng < 9.069031476974487 AND ?lat > 39.28189456595625 AND ?lat < 39.283887630005594) AND  !(?lng "
77,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.00604248046875 AND ?lng < 9.061832427978515 AND ?lat > 39.26588571369717 AND ?lat < 39.29777522039433) AND  !(?lng > 9.060308933258054 AND ?lng < 9.074256420135498 AND ?lat > 39.279207991967496 AND ?lat < 39.287180213663476) AND  !(?lng > 9.061682224273681 AND ?lng < 9.075629711151123 AND ?lat > 39.28243020749205 AND ?lat < 39.29040206245058) AND  !(?lng > 9.060373306274414 AND ?lng < 9.074320793151855 AND ?lat > 39.29093348718428 AND ?lat < 39.29890437421835) AND  !(?lng > 9.05972957611084 AND ?lng < 9.073677062988281 AND ?lat > 39.293690188264726 AND ?lat < 39.301660761467104) AND  !(?lng > 9.059686660766601 AND ?lng < 9.073634147644043 AND ?lat > 39.29638035817298 AND ?lat < 39.30435062509998) AND  !(?lng > 9.058592319488525 AND ?lng < 9.072539806365966 AND ?lat > 39.29696155414261 AND ?lat < 39.30493175489825) AND  !(?lng %"
