,query
96,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  LANG%2"
97,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
98,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !("
99,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.24152410030365 AND ?lng < 13.2454776763916 AND ?lat > 46.24446961518384 AND ?lat < 46.24625035705961) AND  !(?lng > 13.24173331260681 AND ?lng < 13.245686888694763 AND ?lat > 46.24518191887072 AND ?lat < 46.24696263762455) AND  !(?lng > 13.243101239204407 AND ?lng < 13.247054815292358 AND ?lat > 46.24564936313894 AND ?lat < 46.24743006671899) AND  !(?lng > 13.24476420879364 AND ?lng < 13.248717784881592 AND ?lat > 46.24629858468141 AND ?lat < 46.24807926718681) AND  !(?lng > 13.244968056678772 AND ?lng < 13.248921632766724 AND ?lat > 46.247088769677326 AND ?lat < 46.248869426531876) AND  !(%"
100,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221101760864256 AND ?lng < 13.236916065216064 AND ?lat > 46.24179468386597 AND ?lat < 46.24891765185106) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.2335364818573 AND ?lng < 13.237490057945251 AND ?lat > 46.24038110993122 AND ?lat < 46.24216198451777) AND  !(?lng > 13.234587907791138 AND ?lng < 13.23854148387909 AND ?lat > 46.24091537837673 AND ?lat < 46.24269623562172) AND  !(?"
101,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221101760864256 AND ?lng < 13.236916065216064 AND ?lat > 46.243679392459704 AND ?lat < 46.25080211573778) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !%"
102,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.224856853485107 AND ?lng < 13.23276400566101 AND ?lat > 46.24466624160488 AND ?lat < 46.24822765478635) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !%2"
103,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.226739764213562 AND ?lng < 13.230693340301514 AND ?lat > 46.245211597990306 AND ?lat < 46.246992315780695) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  %2"
104,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.226739764213562 AND ?lng < 13.230693340301514 AND ?lat > 46.24599437897244 AND ?lat < 46.2477750713528) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !%2"
105,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.225870728492735 AND ?lng < 13.229824304580688 AND ?lat > 46.24600921831446 AND ?lat < 46.24778991021311) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !%"
106,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.223451375961304 AND ?lng < 13.231358528137207 AND ?lat > 46.24566049271582 AND ?lat < 46.24922184134864) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !%"
107,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.217926025390625 AND ?lng < 13.233740329742432 AND ?lat > 46.244272988058036 AND ?lat < 46.25139563426318) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(?lng > 13.221230506896973 AND ?lng < 13.23704481124878 AND ?lat > 46.23890071393476 AND ?lat < 46.24602405765244) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.24031061578948 AND ?lat < 46.247433776457775) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.225833177566528 AND ?lng < 13.233740329742432 AND ?lat > 46.24313773087186 AND ?lat < 46.24669924328498) AND  !%"
108,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.220629692077637 AND ?lng < 13.236443996429443 AND ?lat > 46.24783442676996 AND ?lat < 46.25495661053895) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !"
109,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.250831791816594 AND ?lat < 46.25795358637047) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.208913803100586 AND ?lng < 13.240542411804197 AND ?lat > 46.236793214140604 AND ?lat < 46.251039523918664) AND  "
110,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.22299003601074 AND ?lng < 13.238804340362549 AND ?lat > 46.253932853541336 AND ?lat < 46.26105424539429) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.193206787109375 AND ?lng < 13.256464004516602 AND ?lat > 46.2330529447983 AND ?lat < 46.26154380710643) AND  !(?lng > 13.220629692077637 AND ?lng < 13.236443996429443 AND ?lat > 46.24783442676996 AND ?lat < 46.25495661053895) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.250831791816594 AND ?lat < 46.25795358637047) AND  LA"
111,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.220500946044922 AND ?lng < 13.236315250396729 AND ?lat > 46.2477750713528 AND ?lat < 46.254897262829054) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.224899768829346 AND ?lng < 13.232806921005249 AND ?lat > 46.244755279752425 AND ?lat < 46.2483166871534) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !"
112,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.222083449363708 AND ?lng < 13.226037025451658 AND ?lat > 46.2381326732079 AND ?lat < 46.23991362077373) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.206703662872314 AND ?lng < 13.222517967224121 AND ?lat > 46.23250375680543 AND ?lat < 46.23962793099444) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(%3"
113,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.222625255584715 AND ?lng < 13.226578831672668 AND ?lat > 46.238915555195575 AND ?lat < 46.24069647735109) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
